value,count
air.get_null_visible_function_table,2
air.allocate_intersection_query.multi_level_instancing.triangle_data,2
air.deallocate_intersection_query.multi_level_instancing.triangle_data,2
air.is_null_primitive_acceleration_structure,2
air.get_buffer_intersection_function_table.p1i8,2
air.get_color_coverage_mask,2
air.store.implicit_imageblock.mask.v4f32,2
air.intersect_direct_access.triangle_data,2
air.release_intersection_result.triangle_data,2
air.imageblock_data,2
air.any.v3i1,2
llvm.memcpy.p1.p0.i64,2
llvm.memcpy.p1.p1.i64,2
llvm.memcpy.p1.p2.i64,2
llvm.memcpy.p1.p3.i64,2
__tracepoint_get_instance_id,2
air.fast_fmax3.f32,1
air.fast_fmedian3.f32,1
air.fast_fmin3.f32,1
air.abs_diff.s.i8,1
air.add_sat.s.i8,1
air.extract_bits.s.i8,1
air.insert_bits.s.i8,1
air.mad_hi.s.i8,1
air.mad_sat.s.i8,1
air.max3.s.i8,1
air.median3.s.i8,1
air.min3.s.i8,1
air.mul_hi.s.i8,1
air.reverse_bits.i8,1
air.sub_sat.s.i8,1
air.pack.snorm2x16.v2f32,1
air.pack.snorm4x8.v4f32,1
air.pack.unorm2x16.v2f32,1
air.pack.unorm4x8.v4f32,1
air.pack.unorm4x8.srgb.v4f32,1
air.pack.unorm.rgb10a2.v4f32,1
air.pack.unorm.rgb565.v3f32,1
air.unpack.snorm2x16.v2f32,1
air.unpack.snorm4x8.v4f32,1
air.unpack.unorm2x16.v2f32,1
air.unpack.unorm4x8.v4f32,1
air.unpack.unorm4x8.srgb.v4f32,1
air.unpack.unorm.rgb10a2.v4f32,1
air.unpack.unorm.rgb565.v3f32,1
air.atomic_exchange_explicit_texture_cube_array.u.v4i32,1
air.atomic_exchange_explicit_texture_cube.u.v4i32,1
air.atomic_fetch_add_explicit_texture_cube_array.u.v4i32,1
air.atomic_fetch_add_explicit_texture_cube.u.v4i32,1
air.atomic_fetch_and_explicit_texture_cube_array.u.v4i32,1
air.atomic_fetch_and_explicit_texture_cube.u.v4i32,1
air.atomic_fetch_max_explicit_texture_cube_array.u.v4i32,1
air.atomic_fetch_max_explicit_texture_cube.u.v4i32,1
air.atomic_fetch_min_explicit_texture_cube_array.u.v4i32,1
air.atomic_fetch_min_explicit_texture_cube.u.v4i32,1
air.atomic_fetch_or_explicit_texture_cube_array.u.v4i32,1
air.atomic_fetch_or_explicit_texture_cube.u.v4i32,1
air.atomic_fetch_sub_explicit_texture_cube_array.u.v4i32,1
air.atomic_fetch_sub_explicit_texture_cube.u.v4i32,1
air.atomic_fetch_xor_explicit_texture_cube_array.u.v4i32,1
air.atomic_fetch_xor_explicit_texture_cube.u.v4i32,1
air.atomic_load_explicit_texture_cube_array.u.v4i32,1
air.atomic_load_explicit_texture_cube.u.v4i32,1
air.atomic_store_explicit_texture_cube_array.u.v4i32,1
air.atomic_store_explicit_texture_cube.u.v4i32,1
air.get_num_samples_depth_2d_ms,1
air.write_texture_cube_array.i16.v4f32,1
air.write_texture_cube.i16.v4f32,1
air.dfdx.f16,1
air.dfdy.f16,1
air.discard_fragment,1
air.fwidth.f16,1
air.get_num_samples.i32,1
air.is_null_texture_cube_array,1
air.quad_broadcast.f32,1
air.quad_shuffle.f32,1
air.quad_shuffle_down.f32,1
air.quad_shuffle_up.f32,1
air.quad_shuffle_xor.f32,1
air.simd_broadcast.f32,1
air.simd_shuffle.f32,1
air.simd_shuffle_down.f32,1
air.simd_shuffle_up.f32,1
air.simd_shuffle_xor.f32,1
air.simdgroup.barrier,1
air.get_sample_position.v2f32,1
air.is_null_depth_2d_array,1
air.is_null_depth_2d_ms_array,1
air.is_null_depth_2d_ms,1
air.is_null_depth_2d,1
air.is_null_depth_cube_array,1
air.is_null_depth_cube,1
air.is_null_function_handle,1
air.is_null_texture_1d_array,1
air.is_null_texture_1d,1
air.is_null_texture_2d_array,1
air.is_null_texture_2d_ms_array,1
air.is_null_texture_2d_ms,1
air.is_null_texture_2d,1
air.is_null_texture_3d,1
air.is_null_texture_buffer_1d,1
air.is_null_texture_cube,1
air.pack.snorm.rgb10a2.v4f16,1
air.quad_active_threads_mask,1
air.quad_all,1
air.quad_any,1
air.quad_ballot,1
air.quad_broadcast_first.f32,1
air.quad_is_first,1
air.quad_is_helper_thread,1
air.quad_max.f32,1
air.quad_min.f32,1
air.quad_prefix_exclusive_product.f32,1
air.quad_prefix_exclusive_sum.f32,1
air.quad_prefix_inclusive_product.f32,1
air.quad_prefix_inclusive_sum.f32,1
air.quad_product.f32,1
air.quad_shuffle_and_fill_down.f32,1
air.quad_shuffle_and_fill_up.f32,1
air.quad_shuffle_rotate_down.f32,1
air.quad_shuffle_rotate_up.f32,1
air.quad_sum.f32,1
air.simd_active_threads_mask.i64,1
air.simd_all,1
air.simd_any,1
air.simd_ballot.i64,1
air.simd_broadcast_first.f32,1
air.simd_is_first,1
air.simd_is_helper_thread,1
air.simd_max.f32,1
air.simd_min.f32,1
air.simd_prefix_exclusive_product.f32,1
air.simd_prefix_exclusive_sum.f32,1
air.simd_prefix_inclusive_product.f32,1
air.simd_prefix_inclusive_sum.f32,1
air.simd_product.f32,1
air.simd_shuffle_and_fill_down.f32,1
air.simd_shuffle_rotate_down.f32,1
air.simd_shuffle_rotate_up.f32,1
air.simd_sum.f32,1
air.unpack.snorm.rgb10a2.v4f16,1
air.simd_and.s.i32,1
air.simd_or.s.i32,1
air.simd_xor.s.i32,1
air.is_null_intersection_function_table,1
air.abort_intersection_query.instancing.triangle_data,1
air.clear_barrier_compute_command,1
air.clear_barrier_render_command,1
air.commit_bounding_box_intersection_intersection_query.instancing.triangle_data,1
air.commit_curve_intersection_intersection_query.instancing.triangle_data.curve_data,1
air.commit_triangle_intersection_intersection_query.instancing.triangle_data,1
air.concurrent_dispatch_threadgroups_compute_command,1
air.concurrent_dispatch_threads_compute_command,1
air.copy_compute_command,1
air.copy_render_command,1
air.draw_mesh_threadgroups_render_command,1
air.draw_mesh_threads_render_command,1
air.draw_primitives_render_command,1
air.get_candidate_curve_distance_intersection_query.instancing.triangle_data.curve_data,1
air.get_candidate_curve_parameter_intersection_query.instancing.triangle_data.curve_data,1
air.get_candidate_geometry_id_intersection_query.instancing.triangle_data,1
air.get_candidate_instance_id_intersection_query.instancing.triangle_data,1
air.get_candidate_object_to_world_transform_intersection_query.instancing.triangle_data,1
air.get_candidate_primitive_id_intersection_query.instancing.triangle_data,1
air.get_candidate_ray_direction_intersection_query.instancing.triangle_data,1
air.get_candidate_ray_origin_intersection_query.instancing.triangle_data,1
air.get_candidate_triangle_barycentric_coord_intersection_query.instancing.triangle_data,1
air.get_candidate_triangle_distance_intersection_query.instancing.triangle_data,1
air.get_candidate_user_instance_id_intersection_query.instancing.triangle_data,1
air.get_candidate_world_to_object_transform_intersection_query.instancing.triangle_data,1
air.get_committed_curve_parameter_intersection_query.instancing.triangle_data.curve_data,1
air.get_committed_distance_intersection_query.instancing.triangle_data,1
air.get_committed_geometry_id_intersection_query.instancing.triangle_data,1
air.get_committed_instance_id_intersection_query.instancing.triangle_data,1
air.get_committed_object_to_world_transform_intersection_query.instancing.triangle_data,1
air.get_committed_primitive_id_intersection_query.instancing.triangle_data,1
air.get_committed_ray_direction_intersection_query.instancing.triangle_data,1
air.get_committed_ray_origin_intersection_query.instancing.triangle_data,1
air.get_committed_triangle_barycentric_coord_intersection_query.instancing.triangle_data,1
air.get_committed_user_instance_id_intersection_query.instancing.triangle_data,1
air.get_committed_world_to_object_transform_intersection_query.instancing.triangle_data,1
air.get_instance_count_instance_acceleration_structure,1
air.get_intersection_params_intersection_query.instancing.triangle_data,1
air.get_ray_min_distance_intersection_query.instancing.triangle_data,1
air.get_world_space_ray_direction_intersection_query.instancing.triangle_data,1
air.get_world_space_ray_origin_intersection_query.instancing.triangle_data,1
air.is_candidate_non_opaque_bounding_box_intersection_query.instancing.triangle_data,1
air.is_candidate_triangle_front_facing_intersection_query.instancing.triangle_data,1
air.is_committed_triangle_front_facing_intersection_query.instancing.triangle_data,1
air.reset_compute_command,1
air.reset_render_command,1
air.set_barrier_compute_command,1
air.set_barrier_render_command,1
air.set_cull_mode_render_command,1
air.set_depth_bias_render_command,1
air.set_depth_clip_mode_render_command,1
air.set_depth_stencil_state_render_command,1
air.set_imageblock_size_compute_command,1
air.set_object_threadgroup_memory_length_render_command,1
air.set_stage_in_region_compute_command,1
air.set_threadgroup_memory_length_compute_command,1
air.set_triangle_fill_mode_render_command,1
air.simd_vote_all.i64,1
air.simd_vote_any.i64,1
air.get_size_intersection_function_table,1
air.interpolate_center_no_perspective.f32,1
air.interpolate_center_perspective.f32,1
air.interpolate_centroid_no_perspective.f32,1
air.interpolate_centroid_perspective.f32,1
air.interpolate_offset_no_perspective.f32,1
air.interpolate_offset_perspective.f32,1
air.interpolate_sample_no_perspective.f32,1
air.interpolate_sample_perspective.f32,1
air.pack.snorm1x16.f32,1
air.unpack.snorm1x16.f32,1
air.pack.unorm1x16.f32,1
air.unpack.unorm1x16.f32,1
air.pack.snorm1x8.f16,1
air.unpack.snorm1x8.f16,1
air.pack.unorm1x8.f16,1
air.unpack.unorm1x8.f16,1
air.pack.unorm.rg11b10f.v3f16,1
air.unpack.unorm.rg11b10f.v3f16,1
air.pack.snorm2x8.v2f16,1
air.unpack.snorm2x8.v2f16,1
air.pack.unorm2x8.v2f16,1
air.unpack.unorm2x8.v2f16,1
air.pack.unorm.rgb9e5.v3f16,1
air.unpack.unorm.rgb9e5.v3f16,1
air.pack.snorm4x16.v4f32,1
air.unpack.snorm4x16.v4f32,1
air.pack.unorm4x16.v4f32,1
air.unpack.unorm4x16.v4f32,1
air.get_stride_global_tensor.i32,1
air.load_global_tensor.s.i32.global.f32,1
air.store_global_tensor.s.i32.global.f32,1
air.get_data_pointer_typed_global_tensor.s.i32.global,1
_ZN5metal15__tensor_detail21__tensor_safe_extentsINS_7extentsIiJLm4ELm8EEEEvE4rankEv,1
air.get_descriptor_size_tensor,1
air.quad_vote_all,1
air.quad_vote_any,1
air.map_physical_to_screen_coordinates.v2f32.p2i8.i32,1
air.map_screen_to_physical_coordinates.v2f32.p2i8.i32,1
air.map_physical_to_screen_coordinates.v2i32.p2i8.i32,1
air.set_front_facing_winding_render_command,1
air.set_pipeline_state_render_command,1
air.set_pipeline_state_compute_command,1
air.is_equal_function_handle,1
air.draw_indexed_primitives_render_command.p1i32,1
air.draw_patches_render_command.p1i32.p1i8,1
air.draw_indexed_patches_render_command.p1i32.p1i8.p1i8,1
air.get_candidate_instance_count_intersection_query.multi_level_instancing.triangle_data,1
air.get_committed_instance_count_intersection_query.multi_level_instancing.triangle_data,1
air.intersect_direct_access.multi_level_instancing.triangle_data,1
air.get_instance_count_intersection_result.multi_level_instancing.triangle_data,1
air.release_intersection_result.multi_level_instancing.triangle_data,1
air.set_index_mesh,1
air.set_indices_mesh.v4i8,1
air.set_primitive_count_mesh,1
air.set_position_mesh,1
air.set_primitive_id_mesh,1
air.set_threadgroups_per_grid_mesh_properties,1
air.get_vertex_value.f32,1
air.get_candidate_primitive_data_intersection_query.instancing.triangle_data,1
air.get_committed_primitive_data_intersection_query.instancing.triangle_data,1
air.get_primitive_data_intersection_result.instancing.triangle_data,1
air.reset_intersection_query.instancing.triangle_data,1
air.next_intersection_query.instancing.triangle_data,1
air.get_instance_acceleration_structure_instance_acceleration_structure,1
air.get_primitive_acceleration_structure_instance_acceleration_structure,1
air.get_function_pointer_visible_function_table,1
air.get_size_command_buffer,1
_Z2CP.MTL_CONTROL_POINT_FN,1
air.is_uniform.i32,1
llvm.assume,1
air.write_imageblock_slice_to_texture_1d.i16.v4f32,1
air.write_imageblock_slice_to_texture_1d_array.i16.v4f32,1
air.write_imageblock_slice_to_texture_2d.i16.v4f32,1
air.write_imageblock_slice_to_texture_2d_array.i16.v4f32,1
air.write_imageblock_slice_to_texture_3d.i16.v4f32,1
air.write_imageblock_slice_to_texture_cube.i16.v4f32,1
air.write_imageblock_slice_to_texture_cube_array.i16.v4f32,1
air.get_null_texture_1d,1
air.get_null_texture_1d_array,1
air.get_width_texture_1d_array,1
air.get_null_texture_2d,1
air.get_null_texture_2d_array,1
air.get_null_texture_2d_ms,1
air.get_width_texture_2d_ms,1
air.get_null_texture_2d_ms_array,1
air.get_width_texture_2d_ms_array,1
air.get_null_texture_3d,1
air.get_null_texture_buffer_1d,1
air.get_width_texture_buffer_1d,1
air.get_null_texture_cube,1
air.get_null_texture_cube_array,1
air.get_null_depth_2d,1
air.get_null_depth_2d_ms,1
air.get_width_depth_2d_ms,1
air.get_null_depth_2d_array,1
air.get_null_depth_2d_ms_array,1
air.get_null_depth_cube,1
air.get_null_depth_cube_array,1
air.get_null_primitive_acceleration_structure,1
air.intersect.triangle_data,1
air.release_intersect_payload.triangle_data,1
air.get_type_intersection_result.triangle_data,1
air.get_resource_id_instance_acceleration_structure,1
air.get_resource_id_primitive_acceleration_structure,1
air.is_function_constant_defined,1
air.atomic_max_explicit_texture_1d.i16.u.v4i64,1
air.atomic_min_explicit_texture_1d.i16.u.v4i64,1
air.atomic_max_explicit_texture_1d_array.i16.u.v4i64,1
air.atomic_min_explicit_texture_1d_array.i16.u.v4i64,1
air.atomic_max_explicit_texture_2d.i16.u.v4i64,1
air.atomic_min_explicit_texture_2d.i16.u.v4i64,1
air.atomic_max_explicit_texture_2d_array.i16.u.v4i64,1
air.atomic_min_explicit_texture_2d_array.i16.u.v4i64,1
air.atomic_max_explicit_texture_3d.i16.u.v4i64,1
air.atomic_min_explicit_texture_3d.i16.u.v4i64,1
air.atomic_max_explicit_texture_buffer_1d.i16.u.v4i64,1
air.atomic_min_explicit_texture_buffer_1d.i16.u.v4i64,1
air.atomic_max_explicit_texture_cube.i16.u.v4i64,1
air.atomic_min_explicit_texture_cube.i16.u.v4i64,1
air.atomic_max_explicit_texture_cube_array.i16.u.v4i64,1
air.atomic_min_explicit_texture_cube_array.i16.u.v4i64,1
air.get_imageblock_width,1
air.get_imageblock_height,1
air.get_imageblock_num_colors,1
air.get_imageblock_samples,1
air.load.implicit_imageblock.v4f32,1
air.store.implicit_imageblock.v4f32,1
air.store.implicit_imageblock.v4i32,1
air.store.imageblock.mask.v4f16,1
air.store.imageblock.mask.i32,1
air.store.imageblock.mask.f32,1
air.atomic.global.max.u.i64,1
air.atomic.global.min.u.i64,1
air.simdgroup_matrix_8x8_init_diag.v64f32.f32,1
air.simdgroup_matrix_8x8_init_filled.v64f32.f32,1
air.simdgroup_matrix_8x8_multiply_accumulate.v64f32.v64f32.v64f32.v64f32,1
_Z24kernel_thread_tracepointPU11MTLconstantKjjDv3_j,1
__tracepoint_get_vertex_id,1
_Z24vertex_thread_tracepointPU11MTLconstantKjjjjj,1
__tracepoint_get_position,1
__tracepoint_get_sample_id,1
__tracepoint_get_render_target_array_index,1
_Z26fragment_thread_tracepointPU11MTLconstantKjjDv4_fjj,1
__tracepoint_get_patch_id,1
__tracepoint_get_position_in_patch,1
_Z41post_tesselation_vertex_thread_tracepointPU11MTLconstantKjjjjDv3_fj,1
_Z24object_thread_tracepointPU11MTLconstantKjjDv3_j,1
__tracepoint_get_object_threadgroup_position_in_grid,1
_Z22mesh_thread_tracepointPU11MTLconstantKjjDv3_jS1_j,1
